,boro,housenumber,streetname,zip,address,long,lat
0,MANHATTAN,1729,1 AVENUE,10128,"1729 1 AVENUE, NEW YORK, NEW YORK",-73.9525292857143,40.5904125714286
1,MANHATTAN,173,1 AVENUE,10003,"173 1 AVENUE, NEW YORK, NEW YORK",-73.9734624033149,40.5879440220994
2,MANHATTAN,1733,1 AVENUE,10128,"1733 1 AVENUE, NEW YORK, NEW YORK",-73.9525030408163,40.5904155102041
3,MANHATTAN,174,1 AVENUE,10009,"174 1 AVENUE, NEW YORK, NEW YORK",-73.9734586629834,40.5879444198895
4,MANHATTAN,1740,1 AVENUE,10128,"1740 1 AVENUE, NEW YORK, NEW YORK",-73.9524195510204,40.5902583877551
5,MANHATTAN,1741,1 AVENUE,10128,"1741 1 AVENUE, NEW YORK, NEW YORK",-73.9524505510204,40.5904213877551
6,MANHATTAN,1742,1 AVENUE,10128,"1742 1 AVENUE, NEW YORK, NEW YORK",-73.9524064285714,40.5902598571429
7,MANHATTAN,1743,1 AVENUE,10128,"1743 1 AVENUE, NEW YORK, NEW YORK",-73.9524374285714,40.5904228571429
8,MANHATTAN,1744,1 AVENUE,10128,"1744 1 AVENUE, NEW YORK, NEW YORK",-73.9523933061224,40.5902613265306
9,MANHATTAN,1746,1 AVENUE,10128,"1746 1 AVENUE, NEW YORK, NEW YORK",-73.9523801836735,40.5902627959184
10,MANHATTAN,1748,1 AVENUE,10128,"1748 1 AVENUE, NEW YORK, NEW YORK",-73.9523670612245,40.5902642653061
11,MANHATTAN,1750,1 AVENUE,10128,"1750 1 AVENUE, NEW YORK, NEW YORK",-73.9523539387755,40.5902657346939
12,MANHATTAN,1751,1 AVENUE,10128,"1751 1 AVENUE, NEW YORK, NEW YORK",-73.9523849387755,40.5904287346939
13,MANHATTAN,1752,1 AVENUE,10128,"1752 1 AVENUE, NEW YORK, NEW YORK",-73.9523408163265,40.5902672040816
14,MANHATTAN,1753,1 AVENUE,10128,"1753 1 AVENUE, NEW YORK, NEW YORK",-73.9523718163265,40.5904302040816
15,MANHATTAN,1754,1 AVENUE,10128,"1754 1 AVENUE, NEW YORK, NEW YORK",,
16,MANHATTAN,1756,1 AVENUE,10128,"1756 1 AVENUE, NEW YORK, NEW YORK",-73.9523145714286,40.5902701428571
17,MANHATTAN,1758,1 AVENUE,10128,"1758 1 AVENUE, NEW YORK, NEW YORK",-73.9523014489796,40.5902716122449
18,MANHATTAN,1760,1 AVENUE,10128,"1760 1 AVENUE, NEW YORK, NEW YORK",-73.9522883265306,40.5902730816327
19,MANHATTAN,1762,1 AVENUE,10128,"1762 1 AVENUE, NEW YORK, NEW YORK",-73.9522752040816,40.5902745510204
20,MANHATTAN,1764,1 AVENUE,10128,"1764 1 AVENUE, NEW YORK, NEW YORK",-73.9522620816327,40.5902760204082
21,MANHATTAN,1766,1 AVENUE,10128,"1766 1 AVENUE, NEW YORK, NEW YORK",-73.9522489591837,40.5902774897959
22,MANHATTAN,177,1 AVENUE,10003,"177 1 AVENUE, NEW YORK, NEW YORK",-73.973447441989,40.5879456132597
23,MANHATTAN,1771,1 AVENUE,10128,"1771 1 AVENUE, NEW YORK, NEW YORK",-73.9522537142857,40.5904434285714
24,MANHATTAN,1777,1 AVENUE,10128,"1777 1 AVENUE, NEW YORK, NEW YORK",-73.9522143469388,40.5904478367347
25,MANHATTAN,1779,1 AVENUE,10128,"1779 1 AVENUE, NEW YORK, NEW YORK",-73.9522012244898,40.5904493061224
26,MANHATTAN,178,1 AVENUE,10009,"178 1 AVENUE, NEW YORK, NEW YORK",-73.9734437016575,40.5879460110497
27,MANHATTAN,1780,1 AVENUE,10128,"1780 1 AVENUE, NEW YORK, NEW YORK",-73.9521571020408,40.5902877755102
28,MANHATTAN,1781,1 AVENUE,10128,"1781 1 AVENUE, NEW YORK, NEW YORK",-73.9521881020408,40.5904507755102
29,MANHATTAN,18,1 AVENUE,10009,"18 1 AVENUE, NEW YORK, NEW YORK",-73.9740421546961,40.5878823646409
30,MANHATTAN,180,1 AVENUE,10009,"180 1 AVENUE, NEW YORK, NEW YORK",-73.9734362209945,40.5879468066298
31,MANHATTAN,1809,1 AVENUE,10128,"1809 1 AVENUE, NEW YORK, NEW YORK",-73.9516979795918,40.5905044693878
32,MANHATTAN,1810,1 AVENUE,10128,"1810 1 AVENUE, NEW YORK, NEW YORK",-73.9516542244898,40.5903428367347
33,MANHATTAN,182,1 AVENUE,10009,"182 1 AVENUE, NEW YORK, NEW YORK",-73.9734287403315,40.5879476022099
34,MANHATTAN,184,1 AVENUE,10009,"184 1 AVENUE, NEW YORK, NEW YORK",-73.9734212596685,40.5879483977901
35,MANHATTAN,1841,1 AVENUE,10128,"1841 1 AVENUE, NEW YORK, NEW YORK",-73.9514938979592,40.5905263469388
36,MANHATTAN,186,1 AVENUE,10009,"186 1 AVENUE, NEW YORK, NEW YORK",-73.9734137790055,40.5879491933702
37,MANHATTAN,188,1 AVENUE,10009,"188 1 AVENUE, NEW YORK, NEW YORK",-73.9734062983425,40.5879499889503
38,MANHATTAN,190,1 AVENUE,10009,"190 1 AVENUE, NEW YORK, NEW YORK",-73.9733988176796,40.5879507845304
39,MANHATTAN,192,1 AVENUE,10009,"192 1 AVENUE, NEW YORK, NEW YORK",-73.9733913370166,40.5879515801105
40,MANHATTAN,194,1 AVENUE,10009,"194 1 AVENUE, NEW YORK, NEW YORK",-73.9733838563536,40.5879523756906
41,MANHATTAN,1940,1 AVENUE,10029,"1940 1 AVENUE, NEW YORK, NEW YORK",-73.9504140408163,40.5904775918367
42,MANHATTAN,1949,1 AVENUE,10029,"1949 1 AVENUE, NEW YORK, NEW YORK",-73.9503734489796,40.5906485102041
43,MANHATTAN,196,1 AVENUE,10009,"196 1 AVENUE, NEW YORK, NEW YORK",-73.9733763756906,40.5879531712707
44,MANHATTAN,197,1 AVENUE,10003,"197 1 AVENUE, NEW YORK, NEW YORK",-73.9733726353591,40.5879535690608
45,MANHATTAN,198,1 AVENUE,10009,"198 1 AVENUE, NEW YORK, NEW YORK",-73.9733688950276,40.5879539668508
46,MANHATTAN,1980,1 AVENUE,10029,"1980 1 AVENUE, NEW YORK, NEW YORK",-73.9500560816327,40.5905171836735
47,MANHATTAN,199,1 AVENUE,10003,"199 1 AVENUE, NEW YORK, NEW YORK",-73.9733651546961,40.5879543646409
48,MANHATTAN,2003,1 AVENUE,10029,"2003 1 AVENUE, NEW YORK, NEW YORK",-73.9495904693878,40.5907345918367
49,MANHATTAN,201,1 AVENUE,10003,"201 1 AVENUE, NEW YORK, NEW YORK",-73.9733576740332,40.587955160221
50,MANHATTAN,2015,1 AVENUE,10029,"2015 1 AVENUE, NEW YORK, NEW YORK",-73.9495032857143,40.5907441428571
51,MANHATTAN,202,1 AVENUE,10009,"202 1 AVENUE, NEW YORK, NEW YORK",-73.9733539337017,40.5879555580111
52,MANHATTAN,2021,1 AVENUE,10029,"2021 1 AVENUE, NEW YORK, NEW YORK",-73.9494596938776,40.5907489183673
53,MANHATTAN,2025,1 AVENUE,10029,"2025 1 AVENUE, NEW YORK, NEW YORK",-73.9494306326531,40.5907521020408
54,MANHATTAN,2029,1 AVENUE,10029,"2029 1 AVENUE, NEW YORK, NEW YORK",-73.9494015714286,40.5907552857143
55,MANHATTAN,203,1 AVENUE,10003,"203 1 AVENUE, NEW YORK, NEW YORK",-73.9733501933702,40.5879559558011
56,MANHATTAN,2033,1 AVENUE,10029,"2033 1 AVENUE, NEW YORK, NEW YORK",-73.9493725102041,40.5907584693878
57,MANHATTAN,2037,1 AVENUE,10029,"2037 1 AVENUE, NEW YORK, NEW YORK",-73.9493434489796,40.5907616530612
58,MANHATTAN,2039,1 AVENUE,10029,"2039 1 AVENUE, NEW YORK, NEW YORK",-73.9493289183673,40.590763244898
59,MANHATTAN,2040,1 AVENUE,10029,"2040 1 AVENUE, NEW YORK, NEW YORK",-73.9492833877551,40.5906018367347
60,MANHATTAN,2041,1 AVENUE,10029,"2041 1 AVENUE, NEW YORK, NEW YORK",-73.9493143877551,40.5907648367347
61,MANHATTAN,205,1 AVENUE,10003,"205 1 AVENUE, NEW YORK, NEW YORK",-73.9733427127072,40.5879567513812
62,MANHATTAN,206,1 AVENUE,10009,"206 1 AVENUE, NEW YORK, NEW YORK",-73.9733389723757,40.5879571491713
63,MANHATTAN,2070,1 AVENUE,10029,"2070 1 AVENUE, NEW YORK, NEW YORK",-73.9490654285714,40.5906257142857
64,MANHATTAN,208,1 AVENUE,10009,"208 1 AVENUE, NEW YORK, NEW YORK",-73.9733314917127,40.5879579447514
65,MANHATTAN,21,1 AVENUE,10003,"21 1 AVENUE, NEW YORK, NEW YORK",-73.9855872340426,40.586603712766
66,MANHATTAN,210,1 AVENUE,10009,"210 1 AVENUE, NEW YORK, NEW YORK",-73.9733240110497,40.5879587403315
67,MANHATTAN,2105,1 AVENUE,10029,"2105 1 AVENUE, NEW YORK, NEW YORK",-73.9485471428571,40.5908487755102
68,MANHATTAN,2109,1 AVENUE,10029,"2109 1 AVENUE, NEW YORK, NEW YORK",-73.9485222857143,40.5908515510204
69,MANHATTAN,2119,1 AVENUE,10029,"2119 1 AVENUE, NEW YORK, NEW YORK",-73.9484601428571,40.5908584897959
70,MANHATTAN,2121,1 AVENUE,10029,"2121 1 AVENUE, NEW YORK, NEW YORK",-73.9484477142857,40.590859877551
71,MANHATTAN,2125,1 AVENUE,10029,"2125 1 AVENUE, NEW YORK, NEW YORK",-73.9484228571429,40.5908626530612
72,MANHATTAN,2127,1 AVENUE,10029,"2127 1 AVENUE, NEW YORK, NEW YORK",-73.9484104285714,40.5908640408163
73,MANHATTAN,213,1 AVENUE,10003,"213 1 AVENUE, NEW YORK, NEW YORK",-73.9733127900552,40.5879599337017
74,MANHATTAN,2131,1 AVENUE,10029,"2131 1 AVENUE, NEW YORK, NEW YORK",-73.9483855714286,40.5908668163265
75,MANHATTAN,2133,1 AVENUE,10029,"2133 1 AVENUE, NEW YORK, NEW YORK",-73.9483731428571,40.5908682040816
76,MANHATTAN,2135,1 AVENUE,10029,"2135 1 AVENUE, NEW YORK, NEW YORK",-73.9483607142857,40.5908695918367
77,MANHATTAN,2138,1 AVENUE,10029,"2138 1 AVENUE, NEW YORK, NEW YORK",-73.9483048571429,40.5907103673469
78,MANHATTAN,214,1 AVENUE,10009,"214 1 AVENUE, NEW YORK, NEW YORK",-73.9733090497238,40.5879603314917
79,MANHATTAN,215,1 AVENUE,10003,"215 1 AVENUE, NEW YORK, NEW YORK",-73.9733053093923,40.5879607292818
80,MANHATTAN,2153,1 AVENUE,10029,"2153 1 AVENUE, NEW YORK, NEW YORK",-73.9482488571429,40.5908820816326
81,MANHATTAN,2159,1 AVENUE,10029,"2159 1 AVENUE, NEW YORK, NEW YORK",-73.9482115714286,40.590886244898
82,MANHATTAN,2163,1 AVENUE,10029,"2163 1 AVENUE, NEW YORK, NEW YORK",-73.9481867142857,40.5908890204082
83,MANHATTAN,2165,1 AVENUE,10029,"2165 1 AVENUE, NEW YORK, NEW YORK",-73.9481742857143,40.5908904081633
84,MANHATTAN,218,1 AVENUE,10009,"218 1 AVENUE, NEW YORK, NEW YORK",-73.9732940883978,40.5879619226519
85,MANHATTAN,219,1 AVENUE,10003,"219 1 AVENUE, NEW YORK, NEW YORK",-73.9732903480663,40.587962320442
86,MANHATTAN,22,1 AVENUE,10009,"22 1 AVENUE, NEW YORK, NEW YORK",-73.9740271933702,40.5878839558011
87,MANHATTAN,220,1 AVENUE,10009,"220 1 AVENUE, NEW YORK, NEW YORK",-73.9732866077348,40.587962718232
88,MANHATTAN,221,1 AVENUE,10003,"221 1 AVENUE, NEW YORK, NEW YORK",-73.9732828674033,40.5879631160221
89,MANHATTAN,222,1 AVENUE,10009,"222 1 AVENUE, NEW YORK, NEW YORK",-73.9732791270718,40.5879635138122
90,MANHATTAN,223,1 AVENUE,10003,"223 1 AVENUE, NEW YORK, NEW YORK",-73.9732753867403,40.5879639116022
91,MANHATTAN,2230,1 AVENUE,10029,"2230 1 AVENUE, NEW YORK, NEW YORK",-73.9474261020408,40.5908068979592
92,MANHATTAN,2232,1 AVENUE,10029,"2232 1 AVENUE, NEW YORK, NEW YORK",-73.9474137755102,40.5908082244898
93,MANHATTAN,2234,1 AVENUE,10029,"2234 1 AVENUE, NEW YORK, NEW YORK",-73.9474014489796,40.5908095510204
94,MANHATTAN,224,1 AVENUE,10009,"224 1 AVENUE, NEW YORK, NEW YORK",-73.9732716464088,40.5879643093923
95,MANHATTAN,2240,1 AVENUE,10029,"2240 1 AVENUE, NEW YORK, NEW YORK",-73.9473644693878,40.5908135306122
96,MANHATTAN,2241,1 AVENUE,10029,"2241 1 AVENUE, NEW YORK, NEW YORK",-73.9473954693878,40.5909765306122
97,MANHATTAN,2242,1 AVENUE,10029,"2242 1 AVENUE, NEW YORK, NEW YORK",-73.9473521428571,40.5908148571429
98,MANHATTAN,2243,1 AVENUE,10029,"2243 1 AVENUE, NEW YORK, NEW YORK",-73.9473831428571,40.5909778571429
99,MANHATTAN,2244,1 AVENUE,10029,"2244 1 AVENUE, NEW YORK, NEW YORK",-73.9473398163265,40.5908161836735
100,MANHATTAN,2245,1 AVENUE,10029,"2245 1 AVENUE, NEW YORK, NEW YORK",-73.9473708163265,40.5909791836735
101,MANHATTAN,2246,1 AVENUE,10029,"2246 1 AVENUE, NEW YORK, NEW YORK",-73.9473274897959,40.5908175102041
102,MANHATTAN,2247,1 AVENUE,10029,"2247 1 AVENUE, NEW YORK, NEW YORK",-73.9473584897959,40.5909805102041
103,MANHATTAN,2248,1 AVENUE,10029,"2248 1 AVENUE, NEW YORK, NEW YORK",-73.9473151632653,40.5908188367347
104,MANHATTAN,2249,1 AVENUE,10029,"2249 1 AVENUE, NEW YORK, NEW YORK",,
105,MANHATTAN,2250,1 AVENUE,10029,"2250 1 AVENUE, NEW YORK, NEW YORK",-73.9473028367347,40.5908201632653
106,MANHATTAN,2251,1 AVENUE,10029,"2251 1 AVENUE, NEW YORK, NEW YORK",-73.9473338367347,40.5909831632653
107,MANHATTAN,2252,1 AVENUE,10029,"2252 1 AVENUE, NEW YORK, NEW YORK",-73.9472905102041,40.5908214897959
108,MANHATTAN,2253,1 AVENUE,10029,"2253 1 AVENUE, NEW YORK, NEW YORK",-73.9473215102041,40.5909844897959
109,MANHATTAN,2254,1 AVENUE,10029,"2254 1 AVENUE, NEW YORK, NEW YORK",-73.9472781836735,40.5908228163265
110,MANHATTAN,2257,1 AVENUE,10029,"2257 1 AVENUE, NEW YORK, NEW YORK",-73.9472968571429,40.5909871428571
111,MANHATTAN,2258,1 AVENUE,10035,"2258 1 AVENUE, NEW YORK, NEW YORK",-73.9472535306122,40.5908254693878
112,MANHATTAN,2260,1 AVENUE,10035,"2260 1 AVENUE, NEW YORK, NEW YORK",-73.9472412040816,40.5908267959184
113,MANHATTAN,2262,1 AVENUE,10035,"2262 1 AVENUE, NEW YORK, NEW YORK",-73.947228877551,40.590828122449
114,MANHATTAN,2264,1 AVENUE,10035,"2264 1 AVENUE, NEW YORK, NEW YORK",-73.9472165510204,40.5908294489796
115,MANHATTAN,2265,1 AVENUE,10035,"2265 1 AVENUE, NEW YORK, NEW YORK",-73.9472475510204,40.5909924489796
116,MANHATTAN,2266,1 AVENUE,10035,"2266 1 AVENUE, NEW YORK, NEW YORK",-73.9472042244898,40.5908307755102
117,MANHATTAN,2267,1 AVENUE,10035,"2267 1 AVENUE, NEW YORK, NEW YORK",-73.9472352244898,40.5909937755102
118,MANHATTAN,2268,1 AVENUE,10035,"2268 1 AVENUE, NEW YORK, NEW YORK",-73.9471918979592,40.5908321020408
119,MANHATTAN,2269,1 AVENUE,10035,"2269 1 AVENUE, NEW YORK, NEW YORK",-73.9472228979592,40.5909951020408
120,MANHATTAN,227,1 AVENUE,10003,"227 1 AVENUE, NEW YORK, NEW YORK",-73.9732604254144,40.5879655027624
121,MANHATTAN,2270,1 AVENUE,10035,"2270 1 AVENUE, NEW YORK, NEW YORK",-73.9471795714286,40.5908334285714
122,MANHATTAN,2272,1 AVENUE,10035,"2272 1 AVENUE, NEW YORK, NEW YORK",-73.947167244898,40.590834755102
123,MANHATTAN,2277,1 AVENUE,10035,"2277 1 AVENUE, NEW YORK, NEW YORK",-73.9471735918367,40.5910004081633
124,MANHATTAN,2279,1 AVENUE,10035,"2279 1 AVENUE, NEW YORK, NEW YORK",-73.9471612653061,40.5910017346939
125,MANHATTAN,228,1 AVENUE,10009,"228 1 AVENUE, NEW YORK, NEW YORK",-73.9732566850829,40.5879659005525
126,MANHATTAN,2281,1 AVENUE,10035,"2281 1 AVENUE, NEW YORK, NEW YORK",-73.9471489387755,40.5910030612245
127,MANHATTAN,2283,1 AVENUE,10035,"2283 1 AVENUE, NEW YORK, NEW YORK",-73.9471366122449,40.5910043877551
128,MANHATTAN,2284,1 AVENUE,10035,"2284 1 AVENUE, NEW YORK, NEW YORK",-73.9470932857143,40.5908427142857
129,MANHATTAN,2285,1 AVENUE,10035,"2285 1 AVENUE, NEW YORK, NEW YORK",-73.9471242857143,40.5910057142857
130,MANHATTAN,2287,1 AVENUE,10035,"2287 1 AVENUE, NEW YORK, NEW YORK",,
131,MANHATTAN,2288,1 AVENUE,10035,"2288 1 AVENUE, NEW YORK, NEW YORK",-73.9470686326531,40.5908453673469
132,MANHATTAN,229,1 AVENUE,10003,"229 1 AVENUE, NEW YORK, NEW YORK",-73.9732529447514,40.5879662983425
133,MANHATTAN,2290,1 AVENUE,10035,"2290 1 AVENUE, NEW YORK, NEW YORK",-73.9470563061224,40.5908466938776
134,MANHATTAN,2292,1 AVENUE,10035,"2292 1 AVENUE, NEW YORK, NEW YORK",,
135,MANHATTAN,2293,1 AVENUE,10035,"2293 1 AVENUE, NEW YORK, NEW YORK",-73.9470749795918,40.5910110204082
136,MANHATTAN,2294,1 AVENUE,10035,"2294 1 AVENUE, NEW YORK, NEW YORK",-73.9470316530612,40.5908493469388
137,MANHATTAN,2295,1 AVENUE,10035,"2295 1 AVENUE, NEW YORK, NEW YORK",-73.9470626530612,40.5910123469388
138,MANHATTAN,2296,1 AVENUE,10035,"2296 1 AVENUE, NEW YORK, NEW YORK",-73.9470193265306,40.5908506734694
139,MANHATTAN,2298,1 AVENUE,10035,"2298 1 AVENUE, NEW YORK, NEW YORK",-73.947007,40.590852
140,MANHATTAN,2301,1 AVENUE,10035,"2301 1 AVENUE, NEW YORK, NEW YORK",-73.946717,40.59105
141,MANHATTAN,403,EAST 6 STREET,10016,"403 EAST 6 STREET, NEW YORK, NEW YORK",,
142,MANHATTAN,1005,1 AVENUE,10022,"1005 1 AVENUE, NEW YORK, NEW YORK",-73.9603441632653,40.5895550612245
143,MANHATTAN,1006,1 AVENUE,10022,"1006 1 AVENUE, NEW YORK, NEW YORK",-73.960299244898,40.5893935918367
144,MANHATTAN,101,1 AVENUE,10003,"101 1 AVENUE, NEW YORK, NEW YORK",-73.9737317071823,40.5879153812155
145,MANHATTAN,102,1 AVENUE,10009,"102 1 AVENUE, NEW YORK, NEW YORK",-73.9737279668508,40.5879157790055
146,MANHATTAN,1026,1 AVENUE,10022,"1026 1 AVENUE, NEW YORK, NEW YORK",-73.9601600612245,40.5894088979592
147,MANHATTAN,103,1 AVENUE,10003,"103 1 AVENUE, NEW YORK, NEW YORK",-73.9737242265193,40.5879161767956
148,MANHATTAN,105,1 AVENUE,10003,"105 1 AVENUE, NEW YORK, NEW YORK",-73.9737167458564,40.5879169723757
149,MANHATTAN,1057,1 AVENUE,10022,"1057 1 AVENUE, NEW YORK, NEW YORK",-73.9599822857143,40.5895948571429
150,MANHATTAN,1058,1 AVENUE,10022,"1058 1 AVENUE, NEW YORK, NEW YORK",-73.9599373673469,40.5894333877551
151,MANHATTAN,1059,1 AVENUE,10022,"1059 1 AVENUE, NEW YORK, NEW YORK",-73.9599683673469,40.5895963877551
152,MANHATTAN,1061,1 AVENUE,10022,"1061 1 AVENUE, NEW YORK, NEW YORK",-73.9599544489796,40.5895979183673
153,MANHATTAN,1063,1 AVENUE,10022,"1063 1 AVENUE, NEW YORK, NEW YORK",-73.9599405306122,40.5895994489796
154,MANHATTAN,1065,1 AVENUE,10022,"1065 1 AVENUE, NEW YORK, NEW YORK",-73.9599266122449,40.5896009795918
155,MANHATTAN,401,EAST 58 STREET,10022,"401 EAST 58 STREET, NEW YORK, NEW YORK",,
156,MANHATTAN,1067,1 AVENUE,10022,"1067 1 AVENUE, NEW YORK, NEW YORK",-73.9599126938776,40.5896025102041
157,MANHATTAN,1069,1 AVENUE,10022,"1069 1 AVENUE, NEW YORK, NEW YORK",-73.9598987755102,40.5896040408163
158,MANHATTAN,107,1 AVENUE,10003,"107 1 AVENUE, NEW YORK, NEW YORK",-73.9737092651934,40.5879177679558
159,MANHATTAN,1071,1 AVENUE,10022,"1071 1 AVENUE, NEW YORK, NEW YORK",-73.9598848571429,40.5896055714286
160,MANHATTAN,1073,1 AVENUE,10022,"1073 1 AVENUE, NEW YORK, NEW YORK",-73.9598709387755,40.5896071020408
161,MANHATTAN,1075,1 AVENUE,10022,"1075 1 AVENUE, NEW YORK, NEW YORK",-73.9598570204082,40.5896086326531
162,MANHATTAN,1076,1 AVENUE,10022,"1076 1 AVENUE, NEW YORK, NEW YORK",-73.9598121020408,40.5894471632653
163,MANHATTAN,1079,1 AVENUE,10022,"1079 1 AVENUE, NEW YORK, NEW YORK",-73.9598291836735,40.5896116938776
164,MANHATTAN,108,1 AVENUE,10009,"108 1 AVENUE, NEW YORK, NEW YORK",-73.9737055248619,40.5879181657459
165,MANHATTAN,109,1 AVENUE,10003,"109 1 AVENUE, NEW YORK, NEW YORK",-73.9737017845304,40.5879185635359
166,MANHATTAN,1097,1 AVENUE,10065,"1097 1 AVENUE, NEW YORK, NEW YORK",-73.9597039183673,40.5896254693878
167,MANHATTAN,1099,1 AVENUE,10065,"1099 1 AVENUE, NEW YORK, NEW YORK",-73.95969,40.589627
168,MANHATTAN,110,1 AVENUE,10009,"110 1 AVENUE, NEW YORK, NEW YORK",-73.9736980441989,40.587918961326
169,MANHATTAN,1101,1 AVENUE,10065,"1101 1 AVENUE, NEW YORK, NEW YORK",-73.959369,40.589662
170,MANHATTAN,1103,1 AVENUE,10065,"1103 1 AVENUE, NEW YORK, NEW YORK",-73.9593568163265,40.5896633673469
171,MANHATTAN,1105,1 AVENUE,10065,"1105 1 AVENUE, NEW YORK, NEW YORK",-73.9593446326531,40.5896647346939
172,MANHATTAN,1107,1 AVENUE,10065,"1107 1 AVENUE, NEW YORK, NEW YORK",-73.9593324489796,40.5896661020408
173,MANHATTAN,1109,1 AVENUE,10065,"1109 1 AVENUE, NEW YORK, NEW YORK",-73.9593202653061,40.5896674693878
174,MANHATTAN,111,1 AVENUE,10003,"111 1 AVENUE, NEW YORK, NEW YORK",-73.9736943038674,40.587919359116
175,MANHATTAN,1111,1 AVENUE,10065,"1111 1 AVENUE, NEW YORK, NEW YORK",-73.9593080816326,40.5896688367347
176,MANHATTAN,1113,1 AVENUE,10065,"1113 1 AVENUE, NEW YORK, NEW YORK",-73.9592958979592,40.5896702040816
177,MANHATTAN,1115,1 AVENUE,10065,"1115 1 AVENUE, NEW YORK, NEW YORK",-73.9592837142857,40.5896715714286
178,MANHATTAN,1118,1 AVENUE,10065,"1118 1 AVENUE, NEW YORK, NEW YORK",-73.9592283469388,40.5895113061225
179,MANHATTAN,112,1 AVENUE,10009,"112 1 AVENUE, NEW YORK, NEW YORK",-73.9736905635359,40.5879197569061
180,MANHATTAN,1121,1 AVENUE,10065,"1121 1 AVENUE, NEW YORK, NEW YORK",-73.9592471632653,40.5896756734694
181,MANHATTAN,1122,1 AVENUE,10065,"1122 1 AVENUE, NEW YORK, NEW YORK",-73.9592039795918,40.5895140408163
182,MANHATTAN,113,1 AVENUE,10003,"113 1 AVENUE, NEW YORK, NEW YORK",-73.9736868232044,40.5879201546961
183,MANHATTAN,1130,1 AVENUE,10065,"1130 1 AVENUE, NEW YORK, NEW YORK",-73.959155244898,40.5895195102041
184,MANHATTAN,1132,1 AVENUE,10065,"1132 1 AVENUE, NEW YORK, NEW YORK",-73.9591430612245,40.589520877551
185,MANHATTAN,1134,1 AVENUE,10065,"1134 1 AVENUE, NEW YORK, NEW YORK",-73.959130877551,40.589522244898
186,MANHATTAN,1135,1 AVENUE,10065,"1135 1 AVENUE, NEW YORK, NEW YORK",-73.959161877551,40.589685244898
187,MANHATTAN,1136,1 AVENUE,10065,"1136 1 AVENUE, NEW YORK, NEW YORK",-73.9591186938776,40.5895236122449
188,MANHATTAN,1138,1 AVENUE,10065,"1138 1 AVENUE, NEW YORK, NEW YORK",-73.9591065102041,40.5895249795918
189,MANHATTAN,114,1 AVENUE,10009,"114 1 AVENUE, NEW YORK, NEW YORK",-73.9736830828729,40.5879205524862
190,MANHATTAN,1140,1 AVENUE,10065,"1140 1 AVENUE, NEW YORK, NEW YORK",-73.9590943265306,40.5895263469388
191,MANHATTAN,1142,1 AVENUE,10065,"1142 1 AVENUE, NEW YORK, NEW YORK",-73.9590821428571,40.5895277142857
192,MANHATTAN,1143,1 AVENUE,10065,"1143 1 AVENUE, NEW YORK, NEW YORK",-73.9591131428571,40.5896907142857
193,MANHATTAN,1144,1 AVENUE,10065,"1144 1 AVENUE, NEW YORK, NEW YORK",-73.9590699591837,40.5895290816327
194,MANHATTAN,1147,1 AVENUE,10065,"1147 1 AVENUE, NEW YORK, NEW YORK",-73.9590887755102,40.5896934489796
195,MANHATTAN,1149,1 AVENUE,10065,"1149 1 AVENUE, NEW YORK, NEW YORK",-73.9590765918367,40.5896948163265
196,MANHATTAN,115,1 AVENUE,10003,"115 1 AVENUE, NEW YORK, NEW YORK",-73.9736793425414,40.5879209502762
197,MANHATTAN,1152,1 AVENUE,10065,"1152 1 AVENUE, NEW YORK, NEW YORK",-73.9590212244898,40.5895345510204
198,MANHATTAN,1153,1 AVENUE,10065,"1153 1 AVENUE, NEW YORK, NEW YORK",-73.9590522244898,40.5896975510204
199,MANHATTAN,1154,1 AVENUE,10065,"1154 1 AVENUE, NEW YORK, NEW YORK",-73.9590090408163,40.5895359183673
200,MANHATTAN,1158,1 AVENUE,10065,"1158 1 AVENUE, NEW YORK, NEW YORK",-73.9589846734694,40.5895386530612
201,MANHATTAN,116,1 AVENUE,10009,"116 1 AVENUE, NEW YORK, NEW YORK",-73.97367560221,40.5879213480663
202,MANHATTAN,1160,1 AVENUE,10065,"1160 1 AVENUE, NEW YORK, NEW YORK",-73.9589724897959,40.5895400204082
203,MANHATTAN,1162,1 AVENUE,10065,"1162 1 AVENUE, NEW YORK, NEW YORK",-73.9589603061224,40.5895413877551
204,MANHATTAN,1164,1 AVENUE,10065,"1164 1 AVENUE, NEW YORK, NEW YORK",-73.958948122449,40.589542755102
205,MANHATTAN,1166,1 AVENUE,10065,"1166 1 AVENUE, NEW YORK, NEW YORK",-73.9589359387755,40.589544122449
206,MANHATTAN,1168,1 AVENUE,10065,"1168 1 AVENUE, NEW YORK, NEW YORK",-73.958923755102,40.5895454897959
207,MANHATTAN,117,1 AVENUE,10003,"117 1 AVENUE, NEW YORK, NEW YORK",-73.9736718618785,40.5879217458564
208,MANHATTAN,118,1 AVENUE,10009,"118 1 AVENUE, NEW YORK, NEW YORK",-73.973668121547,40.5879221436464
209,MANHATTAN,1185,1 AVENUE,10065,"1185 1 AVENUE, NEW YORK, NEW YORK",-73.9588572857143,40.5897194285714
210,MANHATTAN,119,1 AVENUE,10003,"119 1 AVENUE, NEW YORK, NEW YORK",-73.9736643812155,40.5879225414365
211,MANHATTAN,1199,1 AVENUE,10065,"1199 1 AVENUE, NEW YORK, NEW YORK",-73.958772,40.589729
